model_id,variables,variable,coefficient,p_value
model_0202,Skewness + Std + Fear and Greed Index + VIX + T-1 Return,T-1 Return,0.04921046208477718,0.5594881115747918
model_0203,Skewness + Std + Fear and Greed Index + VIX + T-2 Return,const,-0.007438602947140932,0.8067908893020719
model_0203,Skewness + Std + Fear and Greed Index + VIX + T-2 Return,Skewness,-0.002346382746727543,0.8904553185021876
model_0203,Skewness + Std + Fear and Greed Index + VIX + T-2 Return,Std,-2.27413927210972e-06,0.4440827336399342
model_0203,Skewness + Std + Fear and Greed Index + VIX + T-2 Return,Fear and Greed Index,0.0004068538095071956,0.26401625215390817
model_0203,Skewness + Std + Fear and Greed Index + VIX + T-2 Return,VIX,8.979761431734639e-05,0.9232679023265802
model_0203,Skewness + Std + Fear and Greed Index + VIX + T-2 Return,T-2 Return,0.010505535824307924,0.88638174998245
model_0204,Skewness + Std + Fear and Greed Index + VIX + T-3 Return,const,-0.009298053366956946,0.7625465134652607
model_0204,Skewness + Std + Fear and Greed Index + VIX + T-3 Return,Skewness,-0.0021790278219778613,0.8982734353235194
model_0204,Skewness + Std + Fear and Greed Index + VIX + T-3 Return,Std,-2.2928416357304717e-06,0.4394632938336239
model_0204,Skewness + Std + Fear and Greed Index + VIX + T-3 Return,Fear and Greed Index,0.0004478966250031113,0.21560726330691715
model_0204,Skewness + Std + Fear and Greed Index + VIX + T-3 Return,VIX,9.097542740606922e-05,0.9219780906090205
model_0204,Skewness + Std + Fear and Greed Index + VIX + T-3 Return,T-3 Return,-0.020447474096131468,0.7608977691675652
model_0205,Skewness + Std + Fear and Greed Index + VIX + T-4 Return,const,-0.009740058708208965,0.7508738410933684
model_0205,Skewness + Std + Fear and Greed Index + VIX + T-4 Return,Skewness,-0.0017855939850827621,0.9167563074147089
model_0205,Skewness + Std + Fear and Greed Index + VIX + T-4 Return,Std,-2.307045585884499e-06,0.4365365684757907
model_0205,Skewness + Std + Fear and Greed Index + VIX + T-4 Return,Fear and Greed Index,0.00045624192158176,0.20473127949713582
model_0205,Skewness + Std + Fear and Greed Index + VIX + T-4 Return,VIX,9.784293664377207e-05,0.9160984055346979
model_0205,Skewness + Std + Fear and Greed Index + VIX + T-4 Return,T-4 Return,-0.029181879439592853,0.6609581678744703
model_0206,Skewness + Std + Fear and Greed Index + T-1 Return + T-2 Return,const,-0.0025929814371884905,0.8797277231257727
model_0206,Skewness + Std + Fear and Greed Index + T-1 Return + T-2 Return,Skewness,-0.0030748101437046618,0.8560168431839189
model_0206,Skewness + Std + Fear and Greed Index + T-1 Return + T-2 Return,Std,-2.146088723621592e-06,0.4704984874753235
model_0206,Skewness + Std + Fear and Greed Index + T-1 Return + T-2 Return,Fear and Greed Index,0.0003301889210979289,0.36160670978019127
