model_id,variables,num_variables,n_obs,rsquared,adj_rsquared,aic,bic,core_factors,core_factor_min_pvalue,pass_pvalue_screen
model_0192,Skewness + Std + Median + VIX + T-1 Return,5,246,0.007275624498113364,-0.013406133324842529,-490.48666476406515,-469.45467554847096,Skewness,0.9594569846710611,False
model_0177,Skewness + Mean + VIX + T-1 Return + T-2 Return,5,246,0.007688438198910852,-0.012984719338611672,-490.5889824802857,-469.5569932646915,Skewness,0.9642733787610327,False
model_0113,Skewness + Fear and Greed Index + VIX + T-3 Return,4,246,0.0054050234702128774,-0.011102776970115524,-492.02356054451025,-474.49690286484844,Skewness,0.9656083299327345,False
model_0232,Skewness + Median + VIX + T-1 Return + T-2 Return,5,246,0.007679524471925436,-0.012993818768242793,-490.5867727237189,-469.55478350812473,Skewness,0.9668686419463648,False
model_0245,Skewness + Fear and Greed Index + VIX + T-2 Return + T-3 Return,5,246,0.005504140333378871,-0.015214523409675662,-490.04807701999266,-469.01608780439847,Skewness,0.9677326774382606,False
model_0036,Skewness + Fear and Greed Index + T-4 Return,3,246,0.005700004943550496,-0.006626028053017041,-494.0965311578509,-480.0752050141215,Skewness,0.9715784355829731,False
model_0119,Skewness + Fear and Greed Index + T-2 Return + T-4 Return,4,246,0.005756828004450321,-0.010745133356471648,-492.1105901666938,-474.583932487032,Skewness,0.9716876323936698,False
model_0251,Skewness + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,5,246,0.006182311986694167,-0.014522223180249538,-490.2158878095736,-469.1838985939794,Skewness,0.9834320317039406,False
model_0120,Skewness + Fear and Greed Index + T-3 Return + T-4 Return,4,246,0.006159439285059687,-0.010335839730955865,-492.21022618780717,-474.68356850814536,Skewness,0.9837188583226525,False
model_0114,Skewness + Fear and Greed Index + VIX + T-4 Return,4,246,0.005787320996444634,-0.010714134256726293,-492.11813499201867,-474.59147731235686,Skewness,0.9840936850412996,False
model_0246,Skewness + Fear and Greed Index + VIX + T-2 Return + T-4 Return,5,246,0.00585781043575373,-0.014853485180168047,-490.13557695104873,-469.10358773545454,Skewness,0.9851611593568352,False
model_0247,Skewness + Fear and Greed Index + VIX + T-3 Return + T-4 Return,5,246,0.006269864972031636,-0.01443284617438434,-490.23756078182305,-469.20557156622885,Skewness,0.9979732372909371,False
