model_id,variables,variable,coefficient,p_value
model_0170,Skewness + Mean + Fear and Greed Index + VIX + T-4 Return,Skewness,0.004811191445749185,2.8718578330330486e-08
model_0170,Skewness + Mean + Fear and Greed Index + VIX + T-4 Return,Mean,2.1232889123583477e-08,0.5646439914511076
model_0170,Skewness + Mean + Fear and Greed Index + VIX + T-4 Return,Fear and Greed Index,4.0174624221629985e-05,0.421570563831159
model_0170,Skewness + Mean + Fear and Greed Index + VIX + T-4 Return,VIX,0.00023518958656013186,0.14035792985992648
model_0170,Skewness + Mean + Fear and Greed Index + VIX + T-4 Return,T-4 Return,-0.02592821937388166,0.3869258955482514
model_0171,Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,const,0.001994596286819851,0.4004287535747739
model_0171,Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Skewness,0.004936190472589181,1.2227860018156664e-08
model_0171,Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Mean,1.5120882128495777e-08,0.675517252509239
model_0171,Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Fear and Greed Index,-7.261017462381635e-06,0.8755448665801244
model_0171,Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-1 Return,-0.030823066086695536,0.2958655202557763
model_0171,Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-2 Return,0.05232199277196193,0.07119651511118094
model_0172,Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,const,0.0015436102905235882,0.5149989379460995
model_0172,Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Skewness,0.004867230866005829,2.0294866518464024e-08
model_0172,Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Mean,9.618263108750979e-09,0.7897362981520396
model_0172,Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Fear and Greed Index,8.928896553708573e-06,0.8461567884388048
model_0172,Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,T-1 Return,-0.03344689142066036,0.2567620432806638
model_0172,Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,T-3 Return,-0.0006427148820227686,0.9825464345594083
model_0173,Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,const,0.001399299199985284,0.5547306507092327
model_0173,Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Skewness,0.004852310086545598,2.1515193141291984e-08
model_0173,Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Mean,8.12746415005818e-09,0.8218005407165642
model_0173,Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Fear and Greed Index,1.3903606103214654e-05,0.7624639590195286
model_0173,Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,T-1 Return,-0.03332472864165169,0.25836734284279494
model_0173,Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,T-4 Return,-0.02389042061577953,0.42509393084994973
model_0174,Skewness + Mean + Fear and Greed Index + T-2 Return + T-3 Return,const,0.002025162015388699,0.3954131317437364
model_0174,Skewness + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Skewness,0.0049570965928907185,1.1049958651143644e-08
model_0174,Skewness + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Mean,1.6958882355540576e-08,0.6388488589190786
model_0174,Skewness + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Fear and Greed Index,-1.092654054259307e-05,0.8154341195432735
model_0174,Skewness + Mean + Fear and Greed Index + T-2 Return + T-3 Return,T-2 Return,0.053944628956411694,0.06310381823559603
model_0174,Skewness + Mean + Fear and Greed Index + T-2 Return + T-3 Return,T-3 Return,0.002227037023120144,0.9396180792112582
model_0175,Skewness + Mean + Fear and Greed Index + T-2 Return + T-4 Return,const,0.001860121688333626,0.4344604107132425
model_0175,Skewness + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Skewness,0.004945916628238465,1.1482190175843625e-08
model_0175,Skewness + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Mean,1.5312912902653294e-08,0.6718201405869086
model_0175,Skewness + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Fear and Greed Index,-5.2706518453834585e-06,0.9101899336692705
model_0175,Skewness + Mean + Fear and Greed Index + T-2 Return + T-4 Return,T-2 Return,0.053634043276013246,0.06413602130568413
model_0175,Skewness + Mean + Fear and Greed Index + T-2 Return + T-4 Return,T-4 Return,-0.023625975639493528,0.42982733551737007
model_0176,Skewness + Mean + Fear and Greed Index + T-3 Return + T-4 Return,const,0.0013874371975450732,0.5598166161733551
model_0176,Skewness + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Skewness,0.004878361878482493,1.89464906693215e-08
model_0176,Skewness + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Mean,9.726661079800181e-09,0.7876093282514119
model_0176,Skewness + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Fear and Greed Index,1.1436221757032019e-05,0.8054954686793018
model_0176,Skewness + Mean + Fear and Greed Index + T-3 Return + T-4 Return,T-3 Return,-0.0017277836903024399,0.9531428630327968
model_0176,Skewness + Mean + Fear and Greed Index + T-3 Return + T-4 Return,T-4 Return,-0.024134771066798434,0.42089618972219367
model_0177,Skewness + Mean + VIX + T-1 Return + T-2 Return,const,-0.002771117383167705,0.48641106722182537
model_0177,Skewness + Mean + VIX + T-1 Return + T-2 Return,Skewness,0.004913791243304787,1.1587570572077916e-08
model_0177,Skewness + Mean + VIX + T-1 Return + T-2 Return,Mean,2.9279375353507074e-08,0.40431442546686625
model_0177,Skewness + Mean + VIX + T-1 Return + T-2 Return,VIX,0.00018395544161995767,0.20861288785303822
model_0177,Skewness + Mean + VIX + T-1 Return + T-2 Return,T-1 Return,-0.030648395967248842,0.2973205454258206
model_0177,Skewness + Mean + VIX + T-1 Return + T-2 Return,T-2 Return,0.05140114092147373,0.07073882205271508
model_0178,Skewness + Mean + VIX + T-1 Return + T-3 Return,const,-0.002662368207274712,0.5042117415317466
model_0178,Skewness + Mean + VIX + T-1 Return + T-3 Return,Skewness,0.004874704298751355,1.6587702982992443e-08
model_0178,Skewness + Mean + VIX + T-1 Return + T-3 Return,Mean,2.9268316076172015e-08,0.4052983772508857
model_0178,Skewness + Mean + VIX + T-1 Return + T-3 Return,VIX,0.00018433577281099314,0.208312946209046
model_0178,Skewness + Mean + VIX + T-1 Return + T-3 Return,T-1 Return,-0.03265305330947393,0.2672324846949188
model_0178,Skewness + Mean + VIX + T-1 Return + T-3 Return,T-3 Return,-0.000143678046928636,0.9960564838764723
model_0179,Skewness + Mean + VIX + T-1 Return + T-4 Return,const,-0.0025883820719489834,0.5161646527595076
model_0179,Skewness + Mean + VIX + T-1 Return + T-4 Return,Skewness,0.0048703829253195705,1.5925432075800205e-08
model_0179,Skewness + Mean + VIX + T-1 Return + T-4 Return,Mean,2.9291329500546735e-08,0.4046589366482993
model_0179,Skewness + Mean + VIX + T-1 Return + T-4 Return,VIX,0.0001825124733189773,0.21278725265438214
model_0179,Skewness + Mean + VIX + T-1 Return + T-4 Return,T-1 Return,-0.03237095969106817,0.2712540824588072
model_0179,Skewness + Mean + VIX + T-1 Return + T-4 Return,T-4 Return,-0.022010949216444038,0.4577966344215745
model_0180,Skewness + Mean + VIX + T-2 Return + T-3 Return,const,-0.0029144953373765924,0.46408541545894333
model_0180,Skewness + Mean + VIX + T-2 Return + T-3 Return,Skewness,0.004929833326941002,1.1162831847489089e-08
model_0180,Skewness + Mean + VIX + T-2 Return + T-3 Return,Mean,3.0087325910920815e-08,0.3917261311499227
model_0180,Skewness + Mean + VIX + T-2 Return + T-3 Return,VIX,0.00018587010096620082,0.20410224238483266
model_0180,Skewness + Mean + VIX + T-2 Return + T-3 Return,T-2 Return,0.05254526735457424,0.06474517869234318
model_0180,Skewness + Mean + VIX + T-2 Return + T-3 Return,T-3 Return,0.0009031416569447722,0.9752000676236977
model_0181,Skewness + Mean + VIX + T-2 Return + T-4 Return,const,-0.002835049870056654,0.4763749645609987
model_0181,Skewness + Mean + VIX + T-2 Return + T-4 Return,Skewness,0.004927281558000995,1.0586774398331153e-08
model_0181,Skewness + Mean + VIX + T-2 Return + T-4 Return,Mean,3.013641415457721e-08,0.39067052370740185
model_0181,Skewness + Mean + VIX + T-2 Return + T-4 Return,VIX,0.00018394603569425245,0.20875165971405968
model_0181,Skewness + Mean + VIX + T-2 Return + T-4 Return,T-2 Return,0.05293949813972401,0.06263105106689675
model_0181,Skewness + Mean + VIX + T-2 Return + T-4 Return,T-4 Return,-0.02346489263795758,0.42824856611713336
model_0182,Skewness + Mean + VIX + T-3 Return + T-4 Return,const,-0.002736069737539704,0.4924937552142722
model_0182,Skewness + Mean + VIX + T-3 Return + T-4 Return,Skewness,0.004889847634505796,1.504602234315722e-08
model_0182,Skewness + Mean + VIX + T-3 Return + T-4 Return,Mean,3.020614327459922e-08,0.3904245350445532
model_0182,Skewness + Mean + VIX + T-3 Return + T-4 Return,VIX,0.00018458779581672548,0.2078432666077769
model_0182,Skewness + Mean + VIX + T-3 Return + T-4 Return,T-3 Return,-0.0009670286252135597,0.9734694798426073
model_0182,Skewness + Mean + VIX + T-3 Return + T-4 Return,T-4 Return,-0.02244957386175829,0.44912394915120224
model_0183,Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,const,0.0017386354898188418,0.31462779208056024
model_0183,Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,Skewness,0.004919023657604874,1.2160354890938463e-08
model_0183,Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,Mean,1.262039012042702e-08,0.6982905428816006
model_0183,Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,T-1 Return,-0.031146411808366553,0.28987589879372555
model_0183,Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,T-2 Return,0.05149785698278715,0.07051047234803877
model_0183,Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,T-3 Return,0.001654766521861303,0.9545908133436742
model_0184,Skewness + Mean + T-1 Return + T-2 Return + T-4 Return,const,0.0017708330350505543,0.30568049573762723
model_0184,Skewness + Mean + T-1 Return + T-2 Return + T-4 Return,Skewness,0.004917907838567845,1.1415640843474658e-08
model_0184,Skewness + Mean + T-1 Return + T-2 Return + T-4 Return,Mean,1.2873165709962656e-08,0.6923936729210287
model_0184,Skewness + Mean + T-1 Return + T-2 Return + T-4 Return,T-1 Return,-0.03079398447034034,0.2952314491399289
model_0184,Skewness + Mean + T-1 Return + T-2 Return + T-4 Return,T-2 Return,0.05188642069104588,0.06828300136165194
model_0184,Skewness + Mean + T-1 Return + T-2 Return + T-4 Return,T-4 Return,-0.02366231872501827,0.42444714309108944
model_0185,Skewness + Mean + T-1 Return + T-3 Return + T-4 Return,const,0.001888662465626334,0.2750272583591294
model_0185,Skewness + Mean + T-1 Return + T-3 Return + T-4 Return,Skewness,0.004878695179129616,1.6370515934842245e-08
model_0185,Skewness + Mean + T-1 Return + T-3 Return + T-4 Return,Mean,1.2818838496886999e-08,0.6941232643501473
model_0185,Skewness + Mean + T-1 Return + T-3 Return + T-4 Return,T-1 Return,-0.03283182786489181,0.26482750804227356
model_0185,Skewness + Mean + T-1 Return + T-3 Return + T-4 Return,T-3 Return,-0.00016259978883387347,0.9955393373585563
model_0185,Skewness + Mean + T-1 Return + T-3 Return + T-4 Return,T-4 Return,-0.022630772827545696,0.44551586717739056
model_0186,Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,const,0.0016745280532749216,0.3323450355183625
model_0186,Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,Skewness,0.004934091005751818,1.0988382803133466e-08
model_0186,Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,Mean,1.3515675573131982e-08,0.6780588587913894
model_0186,Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,T-2 Return,0.05304337612136759,0.06239936208166147
model_0186,Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,T-3 Return,0.0008783921161112957,0.9758905956421393
model_0186,Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,T-4 Return,-0.024082664947694732,0.4164797331222847
model_0187,Skewness + Std + Median + Fear and Greed Index + VIX,const,-0.004538182239445785,0.38110499448660273
model_0187,Skewness + Std + Median + Fear and Greed Index + VIX,Skewness,0.004842133421536391,2.3031494554964e-08
model_0187,Skewness + Std + Median + Fear and Greed Index + VIX,Std,-4.4905887920366927e-07,0.36219722956275546
model_0187,Skewness + Std + Median + Fear and Greed Index + VIX,Median,2.4595380424588743e-08,0.519858701931518
model_0187,Skewness + Std + Median + Fear and Greed Index + VIX,Fear and Greed Index,3.807849116153546e-05,0.44075611613315846
model_0187,Skewness + Std + Median + Fear and Greed Index + VIX,VIX,0.00022422200788268089,0.15971285219618003
model_0188,Skewness + Std + Median + Fear and Greed Index + T-1 Return,const,0.0019064425786417582,0.4237965404623847
model_0188,Skewness + Std + Median + Fear and Greed Index + T-1 Return,Skewness,0.004882274557188222,1.7266179887384642e-08
model_0188,Skewness + Std + Median + Fear and Greed Index + T-1 Return,Std,-4.139603029365331e-07,0.40151985605876084
model_0188,Skewness + Std + Median + Fear and Greed Index + T-1 Return,Median,1.1754933431842351e-08,0.7533387133354099
model_0188,Skewness + Std + Median + Fear and Greed Index + T-1 Return,Fear and Greed Index,1.3133522722366556e-05,0.7726169274794281
model_0188,Skewness + Std + Median + Fear and Greed Index + T-1 Return,T-1 Return,-0.03258419285191344,0.26934263422654897
model_0189,Skewness + Std + Median + Fear and Greed Index + T-2 Return,const,0.002379692126545156,0.3201646771211494
model_0189,Skewness + Std + Median + Fear and Greed Index + T-2 Return,Skewness,0.004972339833223361,9.382775630680602e-09
model_0189,Skewness + Std + Median + Fear and Greed Index + T-2 Return,Std,-4.3635538075428686e-07,0.37560400868325405
model_0189,Skewness + Std + Median + Fear and Greed Index + T-2 Return,Median,1.8801618806586157e-08,0.6157777382764248
model_0189,Skewness + Std + Median + Fear and Greed Index + T-2 Return,Fear and Greed Index,-5.470809647155642e-06,0.9057331088471039
model_0189,Skewness + Std + Median + Fear and Greed Index + T-2 Return,T-2 Return,0.05324576435453547,0.06612211439393535
model_0190,Skewness + Std + Median + Fear and Greed Index + T-3 Return,const,0.0019255798338365855,0.4210547668500696
model_0190,Skewness + Std + Median + Fear and Greed Index + T-3 Return,Skewness,0.004906326322167533,1.5422214970129595e-08
model_0190,Skewness + Std + Median + Fear and Greed Index + T-3 Return,Std,-4.390871985682903e-07,0.3733042382242664
model_0190,Skewness + Std + Median + Fear and Greed Index + T-3 Return,Median,1.3293084368681111e-08,0.7224426031576916
model_0190,Skewness + Std + Median + Fear and Greed Index + T-3 Return,Fear and Greed Index,1.0899711939007264e-05,0.8122017175366232
model_0190,Skewness + Std + Median + Fear and Greed Index + T-3 Return,T-3 Return,-0.0010313588376502708,0.9720011105790447
model_0191,Skewness + Std + Median + Fear and Greed Index + T-4 Return,const,0.0017823526319041758,0.4559814508556592
model_0191,Skewness + Std + Median + Fear and Greed Index + T-4 Return,Skewness,0.004891339183308828,1.6328558078406477e-08
model_0191,Skewness + Std + Median + Fear and Greed Index + T-4 Return,Std,-4.424833412285498e-07,0.36949526831680135
model_0191,Skewness + Std + Median + Fear and Greed Index + T-4 Return,Median,1.183933156734616e-08,0.7517898845059939
model_0191,Skewness + Std + Median + Fear and Greed Index + T-4 Return,Fear and Greed Index,1.596419211998777e-05,0.7277688013175083
model_0191,Skewness + Std + Median + Fear and Greed Index + T-4 Return,T-4 Return,-0.024639422849259646,0.41085500193114377
model_0192,Skewness + Std + Median + VIX + T-1 Return,const,-0.0019144370896607649,0.6325128217413803
model_0192,Skewness + Std + Median + VIX + T-1 Return,Skewness,0.004891376658757027,1.4056097116255713e-08
model_0192,Skewness + Std + Median + VIX + T-1 Return,Std,-4.16926495544507e-07,0.397872995311796
model_0192,Skewness + Std + Median + VIX + T-1 Return,Median,3.1857655899971056e-08,0.3858232316555834
model_0192,Skewness + Std + Median + VIX + T-1 Return,VIX,0.0001745437027040987,0.2334513273338689
model_0192,Skewness + Std + Median + VIX + T-1 Return,T-1 Return,-0.03190268484572603,0.2786470266287809
model_0193,Skewness + Std + Median + VIX + T-2 Return,const,-0.0021192116647966498,0.5961940650087829
model_0193,Skewness + Std + Median + VIX + T-2 Return,Skewness,0.00494940881763627,9.263906366545417e-09
model_0193,Skewness + Std + Median + VIX + T-2 Return,Std,-4.416590713983049e-07,0.36950814772626395
model_0193,Skewness + Std + Median + VIX + T-2 Return,Median,3.2859723597113076e-08,0.37049756487540253
model_0193,Skewness + Std + Median + VIX + T-2 Return,VIX,0.0001755070824604357,0.2304301147367414
model_0193,Skewness + Std + Median + VIX + T-2 Return,T-2 Return,0.05256511899971114,0.064477136578769
model_0194,Skewness + Std + Median + VIX + T-3 Return,const,-0.002003172073353915,0.6169253508113357
model_0194,Skewness + Std + Median + VIX + T-3 Return,Skewness,0.004909965086756405,1.3326029373742507e-08
